timestamp,x,y,heading
0.029002666473388672,1.0908322337141498,-1.6826969299362744,-2.036295216268161
0.15544430174008764,1.0909167993409434,-1.6827047219690445,-2.030151881960554
0.2818859370067866,1.0907501601358878,-1.6827267311480747,-2.078105813974055
0.4083275722734856,1.090916640015517,-1.6827921084192528,-2.043686030048262
0.5347692075401845,1.0907897725159257,-1.682786580016337,-2.0345663735783597
0.6612108428068835,1.0907870515068943,-1.6827849667796844,-2.0775319340029688
0.7876524780735825,1.090749482238848,-1.681908031975688,-2.0523826460584567
0.9140941133402815,1.0891760483575292,-1.66356118234199,-2.0530745265107067
1.0405357486069804,1.097145061909768,-1.6357610323544913,-2.0631143296872874
1.1669773838736794,1.1138305289841721,-1.589583658752963,-2.0309443611424216
1.2934190191403783,1.131523943882118,-1.5339132882723363,-2.051141733641338
1.4198606544070773,1.1407288933549022,-1.4726245492132513,-2.062283842856606
1.5463022896737764,1.1394800165430599,-1.4109904011068102,-2.050028567916286
1.6727439249404752,1.1358143196223516,-1.3441425459294956,-2.04878006299617
1.7991855602071742,1.1278673667519459,-1.2778018813527676,-2.043633185455716
1.925627195473873,1.1096228922857791,-1.2026653946737769,-2.0287811831361555
2.052068830740572,1.0791580974609025,-1.1414954667844879,-2.0355717659336823
2.178510466007271,1.023023887447994,-1.076182561098398,-2.0299771074085147
2.30495210127397,0.9517349062422448,-1.0280505987882258,-2.0349351254631998
2.431393736540669,0.8838888595195349,-0.998555734660779,-2.0388917927507912
2.557835371807368,0.8111618597786898,-0.9853033241480935,-2.0142003253643344
2.684277007074067,0.7370054591787851,-0.9862589968030224,-2.0076886737541186
2.810718642340766,0.6558020287868007,-0.9967700714146744,-2.0449981962154697
2.937160277607465,0.5657950604067067,-1.0113078013630723,-1.6057723769490637
3.063601912874164,0.47534229082535767,-1.0262009238144443,-0.7466670603654771
3.1900435481408627,0.405473458431882,-1.0390146011854726,0.2120311234690482
3.3164851834075617,0.31299214632101063,-1.0556371575919437,0.9006888238599702
3.4429268186742608,0.2541582129143916,-1.0633751010228814,1.5113564939493969
3.56936845394096,0.18219230058944758,-1.070509544970704,2.4122563151743526
3.695810089207659,0.12519084016099044,-1.0749062364416249,3.359266266627847
3.8222517244743575,0.06982809631798469,-1.0784187508800172,3.8038244856661114
3.9486933597410565,0.012766851044291044,-1.0838740557591433,3.4861415271916876
4.075134995007756,-0.03528192802977445,-1.0905901877560624,3.120601626136686
4.201576630274454,-0.0984001387972794,-1.096879183090971,3.415605164582218
4.328018265541154,-0.1509329476675145,-1.091805731038062,4.406444415347461
4.454459900807852,-0.20110601997600908,-1.0874247044832785,5.3804824303285095
4.580901536074552,-0.23836938442789457,-1.0823881104368738,5.681516199939111
4.70734317134125,-0.2803433071505383,-1.0761751813204419,5.743875838255274
4.833784806607949,-0.3243466041712907,-1.0675993726942652,6.583859253073336
4.9602264418746485,-0.3825388771163171,-1.0556263362063054,7.812541893515484
5.086668077141347,-0.4362953016005259,-1.0405827204874643,8.589879807186204
5.2131097124080465,-0.5070224169057649,-1.0189440757085821,9.013227438248185
5.339551347674745,-0.5929250810941459,-0.9857756832585708,9.518547413237574
5.465992982941444,-0.6816617224841911,-0.9477343285663097,10.385237737576954
5.592434618208143,-0.7463257467757207,-0.9141313282839328,11.747018532464802
5.718876253474842,-0.6807345152761841,-1.1734026842345975,13.746674910157942
5.845317888741541,-2.106691132458078,2.3045530335440465,14.617424500751378
5.97175952400824,-0.9168847584339482,-0.8163206414107924,14.889313576232126
6.098201159274939,-0.9382056550475251,-0.8488949327533675,15.318075265534146
6.224642794541638,-0.9602299638403302,-0.8449306891532995,16.157935463391407
6.351084429808337,-0.9741043200229934,-0.8442403882591566,16.915266234787126
6.477526065075036,-0.9885121194694237,-0.849642960355343,18.161283762369134
6.603967700341735,-1.0181130735444397,-0.8576404502113261,19.238232629173087
6.730409335608434,-1.0691718171109525,-0.8668875990772019,20.142538801535977
6.856850970875133,-1.1143191351266888,-0.873475227396973,21.996919400980943
6.9832926061418314,-1.1558156917794176,-0.8738816066770752,24.229498602368288
7.109734241408531,-1.216362715644756,-0.8646102940199474,25.41858480060079
7.2361758766752295,-1.2624215644795205,-0.8388211392521816,26.80260376585004
7.362617511941929,-1.309337996434028,-0.7928356163008136,29.2767901992687
7.489059147208628,-1.3479702161864602,-0.7374666162218751,31.986460755774914
7.615500782475326,-1.3734030286903045,-0.6807656933238532,34.88507911391359
7.741942417742026,-1.3932948529944744,-0.6202057919736647,38.00055611282398
7.868384053008724,-1.4083207370318434,-0.5617749544277135,40.77650852140912
7.994825688275424,-1.4101177789450987,-0.5220951610608019,42.81292160290036
8.121267323542122,-1.4130845675224823,-0.47045523665486877,44.82965777561606
8.247708958808822,-1.4157918422483622,-0.4263496334620502,47.429884817378415
8.37415059407552,-1.4135533043889121,-0.37874706809833847,50.10120949255107
8.50059222934222,-1.4050000997976813,-0.34161948123756475,52.30132779236784
8.627033864608919,-1.3953194532268236,-0.3098447926104501,54.159671326751564
8.753475499875618,-1.3910120469538432,-0.2871854833429967,55.29009498462441
8.879917135142316,-1.3779534918984189,-0.2550992839726356,55.471777109373555
9.006358770409015,-1.3581802342828453,-0.22192940682777693,55.89598962754355
9.132800405675715,-1.3277852561484709,-0.19133361179068148,57.79161160793124
9.259242040942413,-1.2905277604384282,-0.15321641854011062,60.221488593814776
9.385683676209112,-1.248829470746059,-0.10136769106354526,62.553666474035154
9.512125311475812,-1.1968775744343103,-0.038967075068066355,64.77840958774284
9.63856694674251,-1.14524851881597,0.02695835107288575,66.46676248916627
9.765008582009209,-1.0965117433526657,0.08732260208096564,67.91338363163202
9.891450217275908,-1.0534677657255447,0.14058866624229183,69.50744707888374
10.017891852542608,-1.019318661593255,0.1853227021700014,71.14926357438878
10.144333487809305,-0.9920935309667522,0.2275757121050295,72.20668544835566
10.270775123076005,-0.9663251579165381,0.2730258371249979,72.95118819856187
10.397216758342704,-0.949474002804134,0.3237864388447236,73.76115271901077
10.523658393609402,-0.9454688183046416,0.3572198799832032,74.3797790441185
10.650100028876102,-0.9449850511009965,0.3936626171277568,74.86548327825848
10.776541664142801,-0.9404082574037197,0.45570475097453833,75.67703748399398
10.902983299409499,-0.9195249412307142,0.5166927477044052,76.26493587133821
11.029424934676198,-0.8802162261398833,0.5848218130260348,76.8314898986502
11.155866569942898,-0.8399260418049342,0.6368135441694204,77.45307468526637
11.282308205209597,-0.791885501787799,0.6737452410752844,78.24124048967775
11.408749840476295,-0.7422702625565348,0.706112698680626,78.68411852697986
11.535191475742995,-0.7041829822575572,0.7265794167242386,79.12643118931916
11.661633111009694,-0.6527285564777061,0.7501286265007832,79.28068590714075
